ER1	ER2	ER3	ER4	ER5	ER6	ER7	ER8	ER9	ER10	ER11	ER12	ER13	ER14
ENSG00000104133	19.1647718437198	21.3292439038437	21.8441193797277	22.6978692035145	27.4432093699967	35.0560936588555	18.6476994837087	22.2005211630291	30.5900367547882	26.2247571548396	27.6605441332838	32.6481513137534	29.1528251526272	26.0345370598309
ENSG00000137145	16.6513591429041	10.2185731250354	10.0009221256584	8.7422888451699	8.32212847321199	9.29664362223791	4.01025795348575	8.28819456753087	9.58792196791868	8.99619501104529	7.36569730461382	8.72772361852814	7.18359088689139	7.72210844994984
ENSG00000168615	14.1379464420884	14.5979616071934	11.0536507704646	12.2712861771651	7.62861776711099	11.6208045277974	11.830260962783	6.31481490859495	9.22266779771225	9.16593453955558	9.40301783567722	8.88934812998237	8.36923210123269	10.8109518299298
ENSG00000136717	11.7816220350736	6.9745816567702	7.2375094330423	4.0904287257217	5.548085648808	5.8104022638987	3.60923215813718	5.72280101091417	4.2004229573739	4.4132277412675	4.3880749899827	5.65685790089787	4.60307765567798	6.39831842995844
ENSG00000083857	16.6513591429041	5.51478549605085	3.15818593441846	4.81226908908435	4.95364790072142	3.48624135833922	4.41128374883433	4.53877321555262	3.83516878716747	5.26192538381894	4.70150891783861	3.2324902290845	4.74256485736519	4.85389673996847
ENSG00000022567	11.9387103288746	15.9766579812062	16.3172939944954	20.4521436286085	13.5729952479767	13.9449654333569	24.0615477209145	19.339120657572	19.3584710209406	18.5016086076214	22.0187334318775	25.859921832676	22.7364138750155	15.8854802398968
ENSG00000171608	33.3027182858082	44.2804835418201	55.0050716911215	64.8052237330026	54.4901269079357	43.3843369037769	87.4236233859894	61.964121290588	50.4963890310384	57.9660489862635	56.3397485320993	71.9229075971301	71.6964216672267	65.9688693295715
ENSG00000119574	0.628353175203928	1.29759658730608	1.05272864480615	2.08531660526988	1.58516732823086	1.16208045277974	1.20307738604573	1.18402779536155	2.37415210634177	2.71583245616462	2.19403749499135	1.77786962599647	1.67384642024654	1.76505335998854
ENSG00000136816	3.77011905122357	2.10859445437239	2.36863945081384	2.56654351417832	5.94437748086571	5.8104022638987	2.00512897674288	3.05873847135068	3.65254170206426	2.54609292765433	1.56716963927954	1.77786962599647	0.697436008436057	1.21347418499212
ENSG00000170340	7.54023810244713	5.02818677581107	4.21091457922461	4.33104218017591	2.17960507631743	2.71152105648606	3.60923215813718	3.35474542019107	3.28728753185783	5.26192538381894	4.3880749899827	3.71736376344717	2.3712824286826	1.9856850299871
ENSG00000136826	30.6322172911915	16.0577577679128	18.0279780423054	14.7576252065253	13.0776304579046	22.079528602815	16.6425705069659	12.2349538854027	17.5322001699084	17.65291096507	16.6119981763631	14.7078305423345	15.4133357864369	11.8037943449233
ENSG00000100722	8.16859127765106	5.43368570934422	5.5268253852323	3.2081793927229	4.65642902667814	3.48624135833922	5.21333533953148	5.1307871132334	4.38305004247711	5.1770556195638	4.23135802605475	3.71736376344717	3.6964108447111	3.97137005997421
ENSG00000023445	6.28353175203928	13.6247641667139	16.3172939944954	19.0886673867013	24.0747287975061	30.4077718477365	21.2543671534745	21.5098382824016	27.7593169356884	22.7450968203787	24.2127709268688	24.6477379967693	21.2020546564561	19.4155869598739
ENSG00000166501	43.042192501469	64.0688314982379	61.4530346405592	78.600395121711	66.1807359536382	71.6616279214173	84.6164428185494	80.2178831357452	65.197869381847	73.6669553734652	71.3845770691829	74.9129610590332	89.2718090798154	75.2353994695113
ENSG00000276231	0.314176587601964	0.973197440479562	2.10545728961231	0.96245381781687	1.18887549617314	0.58104022638987	2.80718056744003	1.38136576125515	2.55677919144498	2.88557198467491	1.25373571142363	1.61624511454225	2.51076963036981	1.9856850299871
ENSG00000059804	176.567242232304	375.410912664991	385.03550183785	306.862358913945	265.416454520654	222.53840670732	254.049841353322	286.140050545709	206.733860336837	221.170605648906	227.239597695533	244.295449063061	226.666702741719	214.895246578604
ENSG00000140740	15.3946527924962	15.4089594742597	11.8431972540692	15.8002835091603	14.8609437021643	11.2334443768708	15.2389802232459	17.9577548963169	17.4408866273568	15.9555156799671	18.8060356713544	18.1827575386003	16.5989770007782	18.7536919498782
ENSG00000185215	50.5824306039162	82.0729841471098	112.90514715546	162.654695211051	149.798312517816	118.91956633446	173.443656488259	169.710650668489	123.91247724253	131.293525302708	118.556383211497	154.75546971742	141.440022510832	165.363436663926
ENSG00000163428	12.2528869164766	8.75877696431606	9.47455780325537	7.53922157289881	8.12398255718314	3.8736015092658	4.8123095441829	7.10416677216932	8.58347299985101	6.11062302637039	7.83584819639768	6.30335594671477	7.39282168942221	5.07452840996704
ENSG00000145687	9.73947421566088	3.81168997521162	3.68455025682153	5.05288254353857	2.37775099234628	1.9368007546329	3.2082063627886	2.5653935566167	2.73940627654819	3.73426962722635	3.44777320641498	3.2324902290845	3.48718004218029	2.75789587498209
ENSG00000025796	15.7088293800982	12.4082673661144	10.1325132062592	8.7422888451699	8.42120143122642	6.19776241482528	9.82513198604009	8.28819456753087	6.20932089350924	8.91132524679015	9.24630087174926	8.56609910707392	9.20615531135596	8.49431929494483
ENSG00000117859	24.1915972453512	12.9759658730608	8.9481934808523	9.06310678444219	8.71842030526971	15.1070458861366	10.426670679063	8.68287049931806	10.683684478538	10.6935902961482	9.95152720942506	12.0410261033398	10.4615401265409	7.50147677995128
ENSG00000147251	32.0460119354003	49.8763688245776	40.7932349862384	51.5714837380206	49.1401871751565	49.1947391676756	42.9097601022975	43.7103594454307	47.1177879566289	55.3350862943541	53.1270507715763	53.4977132913484	56.6318038850079	49.9730732546754
ENSG00000179144	1.57088293800982	0.973197440479562	0.789546483604614	0.481226908908435	2.17960507631743	4.64832181111896	2.40615477209145	1.38136576125515	1.64364376592892	1.18817669957202	2.3507544589193	2.74761669472182	2.92923123543144	3.3094750499785
ENSG00000181982	6.59770833964124	2.75739274802543	4.07932349862384	2.40613454454217	2.774042824404	1.16208045277974	3.2082063627886	3.05873847135068	3.28728753185783	1.18817669957202	2.0373205310634	2.26274316035915	2.3712824286826	2.6475800399828
ENSG00000113369	118.601661819741	176.635335447041	156.461794834314	168.269009148316	165.451839884096	188.257033350318	135.14569303247	160.830442203278	179.431111113907	196.388634486404	194.250676788699	214.314102188302	198.908749605964	166.797542518917
ENSG00000136830	25.762480183361	39.3333965527156	56.3209824971292	52.5339375558375	50.3290626713297	48.4200188658225	77.7990042976236	65.4175356937258	60.6321922542667	54.9107374730783	57.436767279595	66.9933599977762	48.1928281829316	64.5347634745808
ENSG00000145919	8.48276786525302	2.59519317461217	3.15818593441846	3.04777042308675	5.34993973277914	1.9368007546329	2.00512897674288	2.96006948840388	2.37415210634177	2.20661387063375	2.66418838677521	1.61624511454225	2.78974403374423	3.3094750499785
ENSG00000107185	8.32567957145204	6.65018250994368	5.79000754643384	7.53922157289881	3.66569944653385	6.58512256575186	6.4164127255772	5.52546304502058	5.47881255309639	4.07374868424693	5.64181070140633	6.06091917953343	3.13846203796226	4.96421257496776
ENSG00000008056	0.942529762805891	8.5965773909028	6.97432727184076	4.25083769535784	1.58516732823086	3.67992143380251	4.8123095441829	2.5653935566167	1.64364376592892	1.86713481361317	1.25373571142363	2.02030639317781	2.3712824286826	3.64042255497636
ENSG00000095370	9.89656250946186	19.4639488095913	21.3177550573246	27.5903427774169	21.9941966792031	32.1508925269061	33.0846281162574	29.995370815826	25.9330460846562	25.9701478620741	21.2351486122377	29.8197223633045	31.663594782997	27.9099062548187
ENSG00000122490	9.11112104045695	7.62337995042324	9.73773996445691	9.22351575407834	8.52027438924085	7.35984286760502	14.8379544278973	10.2615742264668	8.4008459147478	12.3909855812511	9.55973479960517	13.4956467064278	9.13641171051235	15.0029535599026
ENSG00000155368	11.3103571536707	13.1381654464741	10.7904686092631	16.2013059332506	16.2479651143663	18.2059270935492	13.233851246503	15.1950233738066	25.3851648293466	22.5753572918684	24.4478463727608	17.940320771419	15.6225665889677	13.0172685299155
ENSG00000106609	23.0919791887443	17.0309552083923	12.1063794152708	10.9078099352579	12.8794845418757	12.008164678724	14.0359028372001	9.96556727762641	11.3228792763992	13.5791622808231	14.0261682715519	10.1823442216162	13.5302585636595	11.0315834999283
ENSG00000116237	10.8390922722678	4.2982886954514	2.36863945081384	3.36858836235904	2.774042824404	1.54944060370632	4.41128374883433	3.35474542019107	3.56122815951265	3.22505104169548	3.68284865230691	2.82842895044893	2.65025683205702	2.86821170998137
ENSG00000143013	8.639856159054	5.92028442958401	6.31637186883692	5.45390496762893	6.93510706101	6.19776241482528	4.41128374883433	4.63744219849942	5.84406672330281	2.71583245616462	4.30971650801873	5.1719843665352	4.46359045399077	5.62610758496346
ENSG00000175567	14.4521230296903	19.8694477431244	29.4764020545723	40.1022424090362	39.8273291218003	43.3843369037769	41.3056569209032	39.8622691105056	40.5432128929133	37.088086979498	37.298637414853	35.5573925199295	35.4297492285517	39.1621214247456
ENSG00000112514	4.71264881402946	4.70378762898455	7.63228267484461	4.6518601194482	5.548085648808	4.26096166019238	8.82256749766865	5.72280101091417	4.2004229573739	2.37635339914404	3.60449017034293	3.8789882749014	3.76615444555471	3.75073838997564
ENSG00000163171	27.1762748275699	52.8770609327229	63.9532651719738	56.383752827105	54.2919809919068	71.6616279214173	57.146175837172	62.5561351882687	60.1756245415087	63.3977138985928	65.1158985120647	83.8831214447427	72.3938576756628	56.2610758496346
ENSG00000095321	10.0536508032628	4.54158805557129	5.79000754643384	5.77472290690122	4.45828311064928	5.42304211297212	5.61436113488005	4.63744219849942	3.74385524461587	3.73426962722635	3.60449017034293	3.2324902290845	5.50974446664485	5.29516007996561
ENSG00000117305	1.88505952561178	2.27079402778565	1.84227512841077	1.60408969636145	2.57589690837514	2.32416090555948	2.80718056744003	2.96006948840388	3.10466044675462	2.71583245616462	2.50747142284726	3.39411474053872	2.23179522699538	3.3094750499785
ENSG00000017797	44.2988988518769	47.5244750100853	45.2673317266646	52.6943465254736	42.7004449042187	36.4118541870985	66.3697691301892	56.9320031603014	49.4919400629707	59.7483140356216	53.2837677355042	53.6593378028027	70.6502676545726	56.4817075196331
ENSG00000173457	13.8237698544864	11.2728703522216	16.0541118332938	18.9282584170651	22.5886344272897	21.6921684518885	29.274883060446	26.5419564126882	25.4764783718982	20.1141341284692	27.9739780611397	18.9100678401443	21.5507726606742	20.9600086498639
ENSG00000137094	5.65517857683535	9.56977483138236	10.26410428686	7.21840363362652	5.15179381675028	10.0713639240911	8.42154170232008	6.70949084038214	7.67033757433494	6.45010208339096	5.95524462926224	5.49523338944365	5.85846247086288	5.51579174996417
ENSG00000152492	12.4099752102776	5.43368570934422	3.94773241802307	3.52899733199519	4.854574942707	2.71152105648606	3.2082063627886	4.34143524965903	4.2004229573739	3.90400915573664	4.3880749899827	3.95980053062851	3.90564164724192	4.19200172997277
ENSG00000147010	49.6399008411103	63.5822327779981	65.0059938167799	63.040725067005	54.787345781979	61.7839440727895	60.1538693022863	68.2789361991829	58.8972349457862	61.2759697922142	65.8994833317045	79.1960106125702	84.5292442224502	68.506133534555
ENSG00000165819	3.14176587601964	1.13539701389282	1.57909296720923	1.60408969636145	2.87311578241843	6.00408233936199	2.80718056744003	4.53877321555262	5.11355838288996	5.34679514807409	2.89926383266714	5.8184824123521	2.99897483627505	3.53010671997707
ENSG00000143622	26.7050099461669	43.3072861013405	31.9766325859869	40.2626513786724	39.0347454576848	46.4832181111896	30.8789862418403	37.8888894515697	47.8482962970418	52.2797747811689	57.6718427254869	47.0327328331794	41.4276989011018	39.7137005997421
ENSG00000084754	53.5671081861348	35.4406067907974	30.2659485381769	28.2319786559615	25.3626772516937	29.8267316213466	34.4882183999775	26.640625395635	24.2894023187273	27.1583245616462	22.7239597695533	28.2842895044893	30.5476971694993	31.3296971397965
ENSG00000172053	35.1877778114199	14.7601611806067	14.3434277854838	12.8327175708916	17.2386946945106	10.8460842259442	16.4420576092916	14.010995578445	9.13135425516065	11.3725484101893	11.2052629208487	14.2229570079718	13.1117969585979	16.326743579894
ENSG00000116701	248.199504205551	385.54838600332	393.062557754497	398.054858152094	409.17131659959	479.551866847106	390.398611771838	398.524022122109	472.547582704564	476.968075113911	420.236538772808	463.781535617898	454.240072294404	412.250275392322
ENSG00000120868	14.4521230296903	18.3285517956984	20.7913907349215	28.5527965952338	18.031278358626	15.4944060370632	22.0564187441716	28.5153360716241	21.9152502123856	27.667543147177	27.6605441332838	26.3447953670386	24.6892346986364	22.5044303398538
ENSG00000159692	11.4674454474717	10.4618724851553	10.7904686092631	11.2286278745301	9.61007692739956	10.4587240750177	16.041031813943	13.0243057489771	11.6881334466056	11.202808881679	11.2836214028127	15.839202122514	14.2276945720956	15.0029535599026
ENSG00000198734	10.3678273908648	16.219957341326	16.4488850750961	10.4265830263494	12.0869008777603	8.13456316945818	10.426670679063	12.2349538854027	12.2360147019153	9.67515312508645	8.30599908818154	9.85909519870772	10.8800017316025	9.92842514993551
ENSG00000169155	4.71264881402946	5.75808485617074	6.57955403003845	4.49145114981206	4.35921015263485	3.09888120741264	3.2082063627886	4.14409728376544	5.47881255309639	4.49809750552265	4.07464106212679	3.07086571763027	3.6266672438675	3.3094750499785
ENSG00000100823	14.6092113234913	9.00207632443595	7.10591835244153	7.37881260326267	6.43974227093785	6.19776241482528	6.81743852092578	6.61082185743534	7.67033757433494	6.61984161190125	5.87688614729826	4.5254863207183	7.04410368520418	8.16337178994698
ENSG00000130021	1.25670635040786	1.05429722718619	0.394773241802307	1.28327175708916	1.88238620227414	1.16208045277974	2.80718056744003	1.77604169304233	3.56122815951265	2.03687434212346	1.88060356713544	1.61624511454225	1.95282082362096	1.9856850299871
ENSG00000139372	1.88505952561178	4.86598720239781	3.02659485381769	4.73206460426628	4.45828311064928	5.42304211297212	4.21077085116004	2.76273152251029	5.75275318075121	5.85601373360495	5.32837677355042	7.67716429407568	3.6266672438675	5.73642341996274
ENSG00000081189	12.4099752102776	13.4625645933006	11.7116061734684	10.9078099352579	14.1674329960633	13.5576052824303	12.0307738604573	13.4189816807643	13.1491501274313	12.2212460527408	14.6530361272637	12.4450873819753	18.6912850260863	17.4299019298868
ENSG00000023191	17.279712318108	17.5175539286321	21.5809372185261	21.9760288401519	28.1367200760977	27.1152105648606	28.4728314697488	26.0486114979542	31.4118586377526	27.1583245616462	21.9403749499135	27.6377914586724	20.7835930513945	30.0059071198051
ENSG00000065526	24.1915972453512	27.8983266270808	29.3448109739715	30.6381132005037	20.2108834349434	31.9572124514428	37.6964247627661	29.6006948840388	31.6857992654075	37.5973055650289	34.0859396543299	33.6178983824788	39.0564164724192	30.6678021298008
ENSG00000107560	10.6820039784668	5.27148613593096	4.07932349862384	4.17063321053977	2.97218874043286	3.29256128287593	1.40359028372001	4.34143524965903	5.11355838288996	3.56453009871606	5.56345221944235	2.82842895044893	3.55692364302389	2.20631669998567
ENSG00000037474	1.88505952561178	7.05568144347683	5.39523430463153	6.17574533099158	4.161064236606	4.64832181111896	4.41128374883433	6.01880795975456	7.48771048923173	8.31723689700414	9.32465935371324	6.38416820244188	5.99794967255009	7.17052927495343
ENSG00000112561	9.73947421566088	18.8962503026448	23.4232123469369	17.9658045992482	22.5886344272897	22.4668887537416	25.2646251069602	22.1018521800823	24.2894023187273	24.2727525769713	21.0000731663458	23.8396154394982	24.8287219003236	23.6075886898467
ENSG00000137710	16.0230059677002	13.3003650198874	10.26410428686	4.97267805872049	7.52954480909657	10.0713639240911	11.2287222697601	7.89351863574369	7.30508340412852	7.63827878296298	5.95524462926224	5.49523338944365	9.48512971473038	9.48716180993838
ENSG00000100380	68.1763195096261	32.1155155358256	30.79231286058	26.2268665355097	26.9478445799246	25.1784098102277	20.4523155627773	25.653935566167	28.1245711058948	21.8963991778272	30.0896570741671	24.5669257410422	27.8974403374423	30.6678021298008
ENSG00000112992	6.9118849272432	3.97388954862488	3.42136809562	3.12797490790483	4.161064236606	2.32416090555948	2.80718056744003	2.36805559072311	3.01334690420301	3.22505104169548	3.44777320641498	2.5859921832676	3.34769284049308	2.75789587498209
ENSG00000118257	7.22606151484517	3.16289168155858	3.94773241802307	3.84981527126748	4.55735606866371	2.32416090555948	3.2082063627886	4.34143524965903	2.92203336165141	4.49809750552265	3.60449017034293	3.63655150772006	2.85948763458784	1.76505335998854
ENSG00000068366	60.636081407179	80.5320881996838	65.7955403003845	61.1960219161893	73.9084266787637	55.7798617334275	49.3261728278747	60.1880795975456	58.2580401479249	56.6081327581812	51.0897302405129	57.2150770547956	52.0287262293299	57.4745500346267
ENSG00000159216	26.390833358565	42.7395875943941	43.9514209206569	28.2319786559615	28.7311578241843	41.447536149144	25.6656509023088	33.3501162360171	31.7771128079591	31.741291831424	30.559807965951	29.7389101075774	27.3394915306935	20.9600086498639
ENSG00000146232	3.14176587601964	11.840568859168	16.3172939944954	20.4521436286085	25.5608231677226	29.8267316213466	28.4728314697488	20.4244794699868	23.5588939783145	23.5937944629301	21.0000731663458	26.8296689014013	15.9015409923421	30.4471704598022
ENSG00000163798	3.4559424636216	2.91959232143869	4.21091457922461	5.45390496762893	4.161064236606	5.8104022638987	4.41128374883433	3.55208338608466	5.6614396381996	4.66783703403293	3.91792409819884	6.94985399253167	6.97436008436057	4.63326506996991
ENSG00000130338	29.2184226469826	13.9491633135404	10.0009221256584	9.46412920853255	9.11471213732742	8.32824324492146	10.8276964744115	8.68287049931806	13.5144042976378	10.6935902961482	11.9104892585245	12.4450873819753	11.5076941391949	6.17768675995988
ENSG00000182541	68.8046726848301	113.701900962696	136.196768421796	137.951713887085	153.563084922364	165.790144596576	159.608266548733	164.678532538203	148.567133731464	163.204556662642	145.119908597285	159.685017316774	150.227716217127	148.816061414033
ENSG00000030582	50.8966071915181	57.0942498414677	57.5053022225361	42.3479679839423	41.4124964500311	58.104022638987	51.7323275999662	41.4409728376544	43.0999920843583	46.8481098688396	36.2016186673573	40.7293768864647	42.1251349095379	45.8913873597019
ENSG00000179918	11.6245337412727	10.3807726984487	9.47455780325537	16.3617149028868	13.87021412202	11.2334443768708	15.6400060185944	13.0243057489771	13.697031382741	15.1068180374157	13.7910928256599	14.8694550537887	14.6461561771572	15.0029535599026
ENSG00000111775	3.29885416982062	3.81168997521162	2.36863945081384	3.84981527126748	4.65642902667814	4.06728158472909	2.80718056744003	3.45341440313786	5.6614396381996	5.85601373360495	5.25001829158645	3.31330248481161	3.90564164724192	5.95705508996131
ENSG00000112303	44.1418105580759	70.8001137948882	53.2943876433115	67.0509493079086	72.1251134345039	63.1397046010325	59.1513048139148	66.6015634890874	72.5029527859756	81.1354946279179	75.4592181313097	77.5797654980279	76.5784737262791	62.8800259495916
ENSG00000073803	23.8774206577492	30.6557193751062	22.6336658633323	28.6330010800519	26.9478445799246	35.6371338852453	16.4420576092916	21.5098382824016	20.2716064464566	23.4240549344198	22.8023182515173	18.5868188172359	19.9466698412712	20.0774819698696
ENSG00000140455	16.3371825553021	21.8969424107902	27.5025358455607	23.8207319909675	22.4895614692753	27.5025707157872	16.4420576092916	19.7337965893592	28.6724523612044	32.4202499454651	32.6754869789783	29.5772855961231	26.5723119214138	25.4829578848345
ENSG00000105248	2.35632440701473	1.6219957341326	1.18431972540692	1.52388521154338	2.774042824404	3.48624135833922	0.401025795348575	1.57870372714874	2.64809273399659	3.14018127744034	2.89926383266714	1.9394941374507	2.65025683205702	4.63326506996991
ENSG00000069329	32.3601885230023	41.6041905805013	32.6345879889907	46.518601194482	40.0254750378291	30.9888120741264	47.3210438511319	40.8489589399736	36.3427899355394	37.5124358007738	41.6867124048357	44.3659283941847	50.9128286158322	53.1722324696546
ENSG00000266714	4.39847222642749	5.02818677581107	5.26364322403076	5.29349599799278	5.548085648808	5.42304211297212	6.81743852092578	5.52546304502058	4.65699067013193	5.85601373360495	5.79852766533428	7.51553978262146	5.85846247086288	7.28084510995271
ENSG00000129187	10.9961805660687	5.19038634922433	8.68501131965076	6.09554084617351	6.93510706101	5.03568196204554	4.8123095441829	5.32812507912699	7.21376986157691	5.9408834978601	5.64181070140633	5.33360887798942	5.71897526917567	5.07452840996704
ENSG00000196663	18.5364186685159	29.1959232143869	41.3195993086415	39.2199930760374	36.6569944653385	48.8073790167491	44.1128374883433	47.7557877462493	43.1913056269099	44.8961052909713	36.5150525952132	47.1135450889065	41.218468098571	43.9057023297148
ENSG00000148110	7.22606151484517	6.89348187006357	6.84273619123999	7.37881260326267	7.43047185108214	9.29664362223791	6.01538693022863	5.92013897680777	6.20932089350924	6.95932066892183	7.05226337675791	6.06091917953343	5.57948806748846	2.86821170998137
ENSG00000186594	11.1532688598697	18.0852524355785	11.8431972540692	11.4692413289844	10.3035876335006	6.77880264121515	12.0307738604573	11.4456020218283	6.11800735095763	8.40210666125928	9.4813763176412	9.69747068725349	8.29948850038908	11.0315834999283
ENSG00000197329	88.1265328223508	96.5898459675966	90.5346634533291	111.965460806029	124.534708224137	89.8675550149665	93.439010316218	119.78414529741	105.558455189657	110.076084238922	122.16087338184	118.551579151674	124.283096703305	112.080888359272
ENSG00000010278	8.16859127765106	5.35258592263759	3.42136809562	3.84981527126748	2.774042824404	2.32416090555948	2.00512897674288	1.77604169304233	3.65254170206426	4.07374868424693	3.60449017034293	3.07086571763027	2.92923123543144	2.6475800399828
ENSG00000149547	10.9961805660687	5.51478549605085	2.89500377321692	5.13308702835664	5.15179381675028	7.35984286760502	7.21846431627435	6.31481490859495	4.74830421268354	4.75270679828808	4.3880749899827	3.55573925199295	3.34769284049308	4.85389673996847
ENSG00000166275	1.41379464420884	1.78419530754586	1.18431972540692	0.64163587854458	0.792583664115428	1.54944060370632	2.60666766976574	1.28269677830835	3.74385524461587	2.2914836348889	2.50747142284726	2.02030639317781	1.60410281940293	2.6475800399828
ENSG00000069667	6.9118849272432	4.21718890874477	4.73727890162769	3.04777042308675	3.17033465646171	3.09888120741264	3.2082063627886	3.35474542019107	2.00889793613534	2.37635339914404	2.3507544589193	3.07086571763027	4.32410325230356	3.3094750499785
ENSG00000124172	28.9042460593807	34.3052097769046	39.7405063414323	48.9247357390242	54.093835075878	36.7992143380251	29.0743701627717	38.6782413151441	49.8571942331771	49.5639423250043	54.6942204108558	44.9316141842745	42.4041093129123	49.8627574196761
ENSG00000092148	22.3065377197394	16.5443564881526	13.8170634630808	11.4692413289844	10.1054417174717	11.6208045277974	14.0359028372001	11.0509260900412	11.4141928189508	11.5422879386996	10.5783950651369	13.1723976835193	11.856412143413	13.237900199914
ENSG00000112576	59.3793750567712	29.3581227878001	24.8707142335454	32.081793927229	39.8273291218003	57.7166624880604	31.6810378325374	32.1660884406555	27.3940627654819	33.4386871165268	27.112034759536	28.769163038852	29.01333795094	26.0345370598309
ENSG00000163399	9.73947421566088	10.8673714186884	12.5011526570731	10.1057650870771	8.52027438924085	5.42304211297212	11.2287222697601	10.2615742264668	6.75720214881888	9.33567406806587	8.22764060621757	10.2631564773433	6.90461648351697	6.17768675995988
ENSG00000117360	1.57088293800982	5.19038634922433	3.94773241802307	4.97267805872049	4.95364790072142	3.48624135833922	2.80718056744003	4.14409728376544	6.57457506371567	4.15861844850207	5.17165980962247	5.33360887798942	4.74256485736519	7.28084510995271
ENSG00000135439	14.7662996172923	15.4900592609664	13.4222902212784	11.8702637530747	9.31285805335628	13.9449654333569	11.4292351674344	15.0963543908598	8.67478654240262	9.50541359657616	7.67913123246973	10.9904667788873	10.8102581307589	12.2450576849205
ENSG00000117362	12.4099752102776	13.381464806594	9.73773996445691	11.3088323593482	12.483192709818	11.0397643014075	10.426670679063	10.7549191412008	11.8707605317088	9.33567406806587	10.264961137281	10.9096545231602	9.97333492063562	8.16337178994698
ENSG00000183520	4.71264881402946	4.86598720239781	5.79000754643384	4.01022424090362	3.96291832057714	5.03568196204554	3.2082063627886	6.31481490859495	3.28728753185783	4.07374868424693	3.21269776052305	2.90924120617605	3.06871843711865	3.97137005997421
ENSG00000067992	17.9080654933119	15.4089594742597	18.4227512841077	13.4743534494362	11.8887549617314	7.35984286760502	16.8430834046402	14.010995578445	9.13135425516065	11.8817669957202	11.1269044388847	10.9904667788873	15.2041049839061	10.3696884899326
ENSG00000122877	10.3678273908648	14.030263100247	16.1857029138946	17.725191144794	19.7155186448713	28.083610942177	18.848212381383	22.3978591289227	34.6078326270589	29.5346779607902	22.4888843236613	19.2333168630528	21.8297470640486	16.9886385898897
ENSG00000145632	6.59770833964124	3.64949040179836	2.89500377321692	2.88736145345061	1.98145916028857	1.16208045277974	2.40615477209145	1.38136576125515	2.19152502123856	0.848697642551443	2.0373205310634	1.05055932445246	2.23179522699538	3.3094750499785
ENSG00000186088	4.39847222642749	5.35258592263759	7.2375094330423	6.65697223990002	8.12398255718314	7.16616279214173	6.01538693022863	5.62413202796738	8.12690528709298	8.57184618976957	7.67913123246973	8.40447459561969	6.27692407592452	8.16337178994698
ENSG00000113575	2.35632440701473	3.56839061509173	2.50023053141461	2.88736145345061	2.47682395036071	1.9368007546329	2.00512897674288	2.86140050545709	3.28728753185783	3.39479057020577	3.83956561623486	3.55573925199295	3.34769284049308	4.52294923497062
ENSG00000165071	50.8966071915181	91.7238587651988	79.4810126828645	86.4604346338821	73.7102807627348	75.3415493552198	82.8118267394808	77.5538205961818	100.262269721664	108.124079661054	106.175743061189	105.459993723882	101.755913630821	73.3600302745235
ENSG00000124214	48.3831944907024	39.3333965527156	41.3195993086415	43.5510352562134	33.8829516409346	32.9256128287593	35.6912957860232	38.8755792810377	32.1423669781655	33.4386871165268	37.298637414853	36.2038905657464	39.4748780774809	30.336854624803
ENSG00000272888	10.6820039784668	14.92236075402	14.8697921078869	13.5545579342543	14.7618707441498	11.0397643014075	13.4343641441773	13.4189816807643	20.180292903905	17.9075202578354	23.3508276252651	17.6978840042376	15.2738485847497	14.4513743849061
ENSG00000253352	15.3946527924962	14.6790613939001	12.3695615764723	11.3890368441663	14.4646518701066	14.3323255842835	10.8276964744115	10.4589121923604	14.4275397231538	14.7673389803951	11.7537722945965	10.8288422674331	10.1825657231664	8.93558263494196
ENSG00000188243	8.48276786525302	7.62337995042324	5.00046106282922	9.6245381781687	9.31285805335628	8.52192332038475	8.82256749766865	8.48553253342447	12.9665230423281	12.3909855812511	12.2239231863804	10.0207197101619	8.09025769785827	9.70779347993695
ENSG00000101966	11.6245337412727	18.1663522222852	15.5277475108907	19.0886673867013	14.2665059540777	13.5576052824303	12.0307738604573	16.9710650668489	13.3317772125345	11.202808881679	13.477658897804	12.6067118934295	9.20615531135596	12.5760051899183
ENSG00000090581	4.08429563882553	2.75739274802543	2.10545728961231	4.25083769535784	2.080532118303	2.51784098102277	3.2082063627886	4.53877321555262	3.10466044675462	4.66783703403293	2.50747142284726	4.44467406499118	4.46359045399077	6.39831842995844
ENSG00000168246	12.8812400916805	5.51478549605085	6.05318970763538	4.97267805872049	1.98145916028857	2.32416090555948	6.4164127255772	4.14409728376544	5.11355838288996	5.09218585530866	5.09330132765849	2.74761669472182	3.76615444555471	4.19200172997277
ENSG00000121274	3.77011905122357	5.19038634922433	6.05318970763538	4.81226908908435	5.94437748086571	5.8104022638987	5.61436113488005	5.1307871132334	4.38305004247711	6.11062302637039	6.26867855711815	6.46498045816899	7.253334487735	6.83958176995558
ENSG00000187210	1.57088293800982	1.6219957341326	1.57909296720923	1.36347624190723	1.78331324425971	1.54944060370632	2.00512897674288	3.05873847135068	3.28728753185783	2.20661387063375	3.13433927855907	2.10111864890492	1.39487201687211	3.08884337997994
ENSG00000143549	152.375644986952	251.328239003847	227.389387278129	244.062247301395	240.350996143004	317.441643684332	236.605219255659	241.14699432197	301.24337687775	278.203087228363	282.874119889956	269.589685105647	305.337484493306	246.445575388399
